time,output MW power (dBm),PD DC voltage (V),PD MW power (dBm)
2025-01-31 15:29:04,11.0,0.14425373869016767,-16.51
2025-01-31 15:29:04,11.0,0.14425373869016767,-16.48
2025-01-31 15:29:05,11.0,0.144847318995744,-16.46
2025-01-31 15:29:05,11.0,0.14425373869016767,-16.48
2025-01-31 15:29:05,11.0,0.144847318995744,-16.54
2025-01-31 15:29:05,11.0,0.144847318995744,-16.5
2025-01-31 15:29:05,11.0,0.14425373869016767,-16.48
2025-01-31 15:29:06,11.0,0.14425373869016767,-16.48
2025-01-31 15:29:06,11.0,0.144847318995744,-16.51
2025-01-31 15:29:06,11.0,0.14425373869016767,-16.52
2025-01-31 15:29:06,11.0,0.144847318995744,-16.46
2025-01-31 15:29:07,11.0,0.144847318995744,-16.55
2025-01-31 15:29:07,11.0,0.144847318995744,-16.54
2025-01-31 15:29:07,11.0,0.144847318995744,-16.46
2025-01-31 15:29:07,11.0,0.14425373869016767,-16.51
2025-01-31 15:29:07,11.0,0.14425373869016767,-16.54
2025-01-31 15:29:07,11.0,0.14425373869016767,-16.55
2025-01-31 15:29:08,11.0,0.144847318995744,-16.55
2025-01-31 15:29:08,11.0,0.14425373869016767,-16.55
2025-01-31 15:29:08,11.0,0.14366015838459134,-16.55
2025-01-31 15:29:08,11.0,0.14366015838459134,-16.44
2025-01-31 15:29:09,11.0,0.14425373869016767,-16.46
2025-01-31 15:29:09,11.0,0.14306657807901502,-16.54
2025-01-31 15:29:09,11.0,0.14366015838459134,-16.43
2025-01-31 15:29:09,11.0,0.14425373869016767,-16.45
2025-01-31 15:29:10,11.0,0.14425373869016767,-16.46
2025-01-31 15:29:10,11.0,0.14425373869016767,-16.45
2025-01-31 15:29:10,11.0,0.14366015838459134,-16.46
2025-01-31 15:29:10,11.0,0.14366015838459134,-16.44
2025-01-31 15:29:11,11.0,0.144847318995744,-16.51
2025-01-31 15:29:11,11.0,0.14425373869016767,-16.44
2025-01-31 15:29:11,11.0,0.14425373869016767,-16.45
2025-01-31 15:29:11,11.0,0.144847318995744,-16.51
2025-01-31 15:29:12,11.0,0.14366015838459134,-16.51
2025-01-31 15:29:12,11.0,0.14366015838459134,-16.46
2025-01-31 15:29:12,11.0,0.14366015838459134,-16.48
2025-01-31 15:29:12,11.0,0.14425373869016767,-16.49
2025-01-31 15:29:12,11.0,0.14425373869016767,-16.54
2025-01-31 15:29:13,11.0,0.14425373869016767,-16.46
2025-01-31 15:29:13,11.0,0.14425373869016767,-16.46
2025-01-31 15:29:13,11.0,0.14425373869016767,-16.39
2025-01-31 15:29:13,11.0,0.14425373869016767,-16.52
2025-01-31 15:29:13,11.0,0.14306657807901502,-16.46
2025-01-31 15:29:15,12.0,0.13831793563440442,-16.58
2025-01-31 15:29:15,12.0,0.1377243553288281,-16.6
2025-01-31 15:29:15,12.0,0.13713077502325177,-16.6
2025-01-31 15:29:15,12.0,0.13594361441209912,-16.6
2025-01-31 15:29:16,12.0,0.13594361441209912,-16.57
2025-01-31 15:29:16,12.0,0.13594361441209912,-16.62
2025-01-31 15:29:16,12.0,0.13594361441209912,-16.61
2025-01-31 15:29:16,12.0,0.13594361441209912,-16.61
2025-01-31 15:29:16,12.0,0.13594361441209912,-16.56
2025-01-31 15:29:17,12.0,0.13653719471767545,-16.61
2025-01-31 15:29:17,12.0,0.1353500341065228,-16.6
2025-01-31 15:29:17,12.0,0.1353500341065228,-16.54
2025-01-31 15:29:17,12.0,0.13594361441209912,-16.6
2025-01-31 15:29:18,12.0,0.13594361441209912,-16.61
2025-01-31 15:29:18,12.0,0.13594361441209912,-16.58
2025-01-31 15:29:18,12.0,0.13594361441209912,-16.64
2025-01-31 15:29:18,12.0,0.13653719471767545,-16.58
2025-01-31 15:29:18,12.0,0.13653719471767545,-16.61
2025-01-31 15:29:19,12.0,0.13594361441209912,-16.57
2025-01-31 15:29:19,12.0,0.13713077502325177,-16.56
2025-01-31 15:29:19,12.0,0.13653719471767545,-16.6
2025-01-31 15:29:19,12.0,0.13653719471767545,-16.6
2025-01-31 15:29:19,12.0,0.13653719471767545,-16.6
2025-01-31 15:29:20,12.0,0.13653719471767545,-16.63
2025-01-31 15:29:20,12.0,0.13653719471767545,-16.6
2025-01-31 15:29:20,12.0,0.13713077502325177,-16.56
2025-01-31 15:29:20,12.0,0.13653719471767545,-16.61
2025-01-31 15:29:21,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:21,12.0,0.13653719471767545,-16.58
2025-01-31 15:29:21,12.0,0.13713077502325177,-16.61
2025-01-31 15:29:21,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:21,12.0,0.13713077502325177,-16.57
2025-01-31 15:29:22,12.0,0.13594361441209912,-16.62
2025-01-31 15:29:22,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:22,12.0,0.13653719471767545,-16.58
2025-01-31 15:29:22,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:23,12.0,0.13653719471767545,-16.58
2025-01-31 15:29:23,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:23,12.0,0.13653719471767545,-16.55
2025-01-31 15:29:23,12.0,0.13594361441209912,-16.6
2025-01-31 15:29:23,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:24,12.0,0.13653719471767545,-16.58
2025-01-31 15:29:24,12.0,0.13653719471767545,-16.61
2025-01-31 15:29:24,12.0,0.13713077502325177,-16.56
2025-01-31 15:29:24,12.0,0.13594361441209912,-16.54
2025-01-31 15:29:25,12.0,0.13653719471767545,-16.54
2025-01-31 15:29:25,12.0,0.13713077502325177,-16.57
2025-01-31 15:29:25,12.0,0.13713077502325177,-16.57
2025-01-31 15:29:25,12.0,0.13653719471767545,-16.57
2025-01-31 15:29:26,12.0,0.13713077502325177,-16.61
2025-01-31 15:29:26,12.0,0.13653719471767545,-16.6
2025-01-31 15:29:26,12.0,0.13653719471767545,-16.54
2025-01-31 15:29:26,12.0,0.13713077502325177,-16.58
2025-01-31 15:29:26,12.0,0.13653719471767545,-16.62
2025-01-31 15:29:27,12.0,0.13713077502325177,-16.54
2025-01-31 15:29:27,12.0,0.13653719471767545,-16.55
2025-01-31 15:29:27,12.0,0.1377243553288281,-16.57
2025-01-31 15:29:27,12.0,0.13713077502325177,-16.54
2025-01-31 15:29:28,12.0,0.13713077502325177,-16.56
2025-01-31 15:29:28,12.0,0.13653719471767545,-16.54
2025-01-31 15:29:29,13.0,0.1282270704396069,-17.15
2025-01-31 15:29:29,13.0,0.12763349013403058,-17.09
2025-01-31 15:29:30,13.0,0.12703990982845426,-17.14
2025-01-31 15:29:30,13.0,0.12703990982845426,-17.12
2025-01-31 15:29:30,13.0,0.12644632952287793,-17.12
2025-01-31 15:29:30,13.0,0.12703990982845426,-17.18
2025-01-31 15:29:30,13.0,0.1282270704396069,-17.16
2025-01-31 15:29:31,13.0,0.12644632952287793,-17.16
2025-01-31 15:29:31,13.0,0.12703990982845426,-17.14
2025-01-31 15:29:31,13.0,0.1258527492173016,-17.15
2025-01-31 15:29:31,13.0,0.1258527492173016,-17.12
2025-01-31 15:29:32,13.0,0.1258527492173016,-17.16
2025-01-31 15:29:32,13.0,0.12644632952287793,-17.14
2025-01-31 15:29:32,13.0,0.1258527492173016,-17.12
2025-01-31 15:29:32,13.0,0.1258527492173016,-17.19
2025-01-31 15:29:33,13.0,0.1258527492173016,-17.18
2025-01-31 15:29:33,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:33,13.0,0.12525916891172528,-17.2
2025-01-31 15:29:33,13.0,0.12525916891172528,-17.18
2025-01-31 15:29:33,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:34,13.0,0.1258527492173016,-17.12
2025-01-31 15:29:34,13.0,0.12644632952287793,-17.15
2025-01-31 15:29:34,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:34,13.0,0.12525916891172528,-17.12
2025-01-31 15:29:35,13.0,0.12525916891172528,-17.16
2025-01-31 15:29:35,13.0,0.12466558860614896,-17.15
2025-01-31 15:29:35,13.0,0.12525916891172528,-17.16
2025-01-31 15:29:35,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:35,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:36,13.0,0.12525916891172528,-17.18
2025-01-31 15:29:36,13.0,0.1258527492173016,-17.16
2025-01-31 15:29:36,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:37,13.0,0.12466558860614896,-17.14
2025-01-31 15:29:37,13.0,0.12525916891172528,-17.11
2025-01-31 15:29:37,13.0,0.12525916891172528,-17.12
2025-01-31 15:29:37,13.0,0.12466558860614896,-17.14
2025-01-31 15:29:38,13.0,0.12525916891172528,-17.16
2025-01-31 15:29:38,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:38,13.0,0.12466558860614896,-17.16
2025-01-31 15:29:38,13.0,0.1258527492173016,-17.19
2025-01-31 15:29:38,13.0,0.1258527492173016,-17.15
2025-01-31 15:29:38,13.0,0.1258527492173016,-17.15
2025-01-31 15:29:39,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:39,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:39,13.0,0.12525916891172528,-17.16
2025-01-31 15:29:39,13.0,0.12525916891172528,-17.2
2025-01-31 15:29:40,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:40,13.0,0.12525916891172528,-17.2
2025-01-31 15:29:40,13.0,0.1258527492173016,-17.16
2025-01-31 15:29:40,13.0,0.12525916891172528,-17.15
2025-01-31 15:29:40,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:41,13.0,0.12525916891172528,-17.12
2025-01-31 15:29:41,13.0,0.12525916891172528,-17.16
2025-01-31 15:29:41,13.0,0.12466558860614896,-17.14
2025-01-31 15:29:41,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:42,13.0,0.12525916891172528,-17.22
2025-01-31 15:29:42,13.0,0.12525916891172528,-17.14
2025-01-31 15:29:42,13.0,0.12525916891172528,-17.16
2025-01-31 15:29:42,13.0,0.12466558860614896,-17.16
2025-01-31 15:29:42,13.0,0.12466558860614896,-17.16
2025-01-31 15:29:44,14.0,0.12703990982845426,-17.2
2025-01-31 15:29:44,14.0,0.12703990982845426,-17.15
2025-01-31 15:29:44,14.0,0.12703990982845426,-17.29
2025-01-31 15:29:44,14.0,0.12763349013403058,-17.15
2025-01-31 15:29:45,14.0,0.12644632952287793,-17.15
2025-01-31 15:29:45,14.0,0.12644632952287793,-17.14
2025-01-31 15:29:45,14.0,0.12703990982845426,-17.18
2025-01-31 15:29:45,14.0,0.12763349013403058,-17.12
2025-01-31 15:29:45,14.0,0.12703990982845426,-17.16
2025-01-31 15:29:46,14.0,0.12703990982845426,-17.12
2025-01-31 15:29:46,14.0,0.12703990982845426,-17.15
2025-01-31 15:29:46,14.0,0.12763349013403058,-17.15
2025-01-31 15:29:46,14.0,0.12703990982845426,-17.12
2025-01-31 15:29:46,14.0,0.12644632952287793,-17.15
2025-01-31 15:29:47,14.0,0.12703990982845426,-17.16
2025-01-31 15:29:47,14.0,0.12703990982845426,-17.16
2025-01-31 15:29:47,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:47,14.0,0.12644632952287793,-17.18
2025-01-31 15:29:48,14.0,0.12703990982845426,-17.19
2025-01-31 15:29:48,14.0,0.12644632952287793,-17.19
2025-01-31 15:29:48,14.0,0.12703990982845426,-17.19
2025-01-31 15:29:48,14.0,0.1258527492173016,-17.16
2025-01-31 15:29:48,14.0,0.12644632952287793,-17.15
2025-01-31 15:29:49,14.0,0.12525916891172528,-17.22
2025-01-31 15:29:49,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:49,14.0,0.12525916891172528,-17.2
2025-01-31 15:29:49,14.0,0.1258527492173016,-17.24
2025-01-31 15:29:50,14.0,0.1258527492173016,-17.2
2025-01-31 15:29:50,14.0,0.12644632952287793,-17.25
2025-01-31 15:29:50,14.0,0.12525916891172528,-17.24
2025-01-31 15:29:50,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:50,14.0,0.1258527492173016,-17.26
2025-01-31 15:29:51,14.0,0.12525916891172528,-17.2
2025-01-31 15:29:51,14.0,0.12466558860614896,-17.22
2025-01-31 15:29:51,14.0,0.12525916891172528,-17.22
2025-01-31 15:29:51,14.0,0.12525916891172528,-17.22
2025-01-31 15:29:51,14.0,0.12525916891172528,-17.2
2025-01-31 15:29:52,14.0,0.1258527492173016,-17.2
2025-01-31 15:29:52,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:52,14.0,0.1258527492173016,-17.24
2025-01-31 15:29:53,14.0,0.1258527492173016,-17.2
2025-01-31 15:29:53,14.0,0.1258527492173016,-17.22
2025-01-31 15:29:53,14.0,0.12525916891172528,-17.22
2025-01-31 15:29:53,14.0,0.12525916891172528,-17.19
2025-01-31 15:29:53,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:54,14.0,0.12525916891172528,-17.18
2025-01-31 15:29:54,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:54,14.0,0.1258527492173016,-17.2
2025-01-31 15:29:54,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:54,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:55,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:55,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:55,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:55,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:56,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:56,14.0,0.12644632952287793,-17.19
2025-01-31 15:29:56,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:56,14.0,0.12644632952287793,-17.19
2025-01-31 15:29:56,14.0,0.1258527492173016,-17.19
2025-01-31 15:29:57,14.0,0.1258527492173016,-17.18
2025-01-31 15:29:58,15.0,0.12882065074518323,-17.14
2025-01-31 15:29:58,15.0,0.12941423105075955,-17.09
2025-01-31 15:29:58,15.0,0.12941423105075955,-17.08
2025-01-31 15:29:59,15.0,0.12941423105075955,-17.06
2025-01-31 15:29:59,15.0,0.12882065074518323,-17.11
2025-01-31 15:29:59,15.0,0.13000781135633588,-17.11
2025-01-31 15:29:59,15.0,0.12882065074518323,-17.24
2025-01-31 15:29:59,15.0,0.12941423105075955,-17.08
2025-01-31 15:30:00,15.0,0.12941423105075955,-17.08
2025-01-31 15:30:00,15.0,0.12941423105075955,-17.08
2025-01-31 15:30:00,15.0,0.12941423105075955,-17.08
2025-01-31 15:30:00,15.0,0.12882065074518323,-17.06
2025-01-31 15:30:01,15.0,0.13000781135633588,-17.09
2025-01-31 15:30:01,15.0,0.12941423105075955,-17.11
2025-01-31 15:30:01,15.0,0.13000781135633588,-17.15
2025-01-31 15:30:01,15.0,0.12941423105075955,-17.09
2025-01-31 15:30:01,15.0,0.12941423105075955,-17.08
2025-01-31 15:30:02,15.0,0.12941423105075955,-17.08
2025-01-31 15:30:02,15.0,0.12941423105075955,-17.09
2025-01-31 15:30:02,15.0,0.13000781135633588,-17.06
2025-01-31 15:30:02,15.0,0.13000781135633588,-17.09
2025-01-31 15:30:02,15.0,0.12941423105075955,-17.05
2025-01-31 15:30:03,15.0,0.12941423105075955,-17.09
2025-01-31 15:30:03,15.0,0.12941423105075955,-17.05
2025-01-31 15:30:03,15.0,0.12941423105075955,-17.09
2025-01-31 15:30:03,15.0,0.12941423105075955,-17.02
2025-01-31 15:30:04,15.0,0.12941423105075955,-17.12
2025-01-31 15:30:04,15.0,0.13000781135633588,-17.08
2025-01-31 15:30:04,15.0,0.13000781135633588,-17.06
2025-01-31 15:30:04,15.0,0.13000781135633588,-17.04
2025-01-31 15:30:05,15.0,0.12941423105075955,-17.01
2025-01-31 15:30:05,15.0,0.12941423105075955,-17.11
2025-01-31 15:30:05,15.0,0.13000781135633588,-17.05
2025-01-31 15:30:05,15.0,0.12941423105075955,-17.05
2025-01-31 15:30:06,15.0,0.12941423105075955,-17.06
2025-01-31 15:30:06,15.0,0.12941423105075955,-17.11
2025-01-31 15:30:06,15.0,0.12941423105075955,-17.06
2025-01-31 15:30:06,15.0,0.12941423105075955,-17.12
2025-01-31 15:30:07,15.0,0.12941423105075955,-17.04
2025-01-31 15:30:07,15.0,0.12941423105075955,-17.06
2025-01-31 15:30:07,15.0,0.12941423105075955,-17.11
2025-01-31 15:30:07,15.0,0.12941423105075955,-17.04
2025-01-31 15:30:07,15.0,0.13000781135633588,-17.12
2025-01-31 15:30:08,15.0,0.12941423105075955,-17.09
2025-01-31 15:30:08,15.0,0.12882065074518323,-17.08
2025-01-31 15:30:08,15.0,0.12882065074518323,-17.06
2025-01-31 15:30:08,15.0,0.12941423105075955,-17.09
2025-01-31 15:30:09,15.0,0.12882065074518323,-17.06
2025-01-31 15:30:09,15.0,0.12882065074518323,-17.14
2025-01-31 15:30:09,15.0,0.1282270704396069,-17.08
2025-01-31 15:30:09,15.0,0.1282270704396069,-17.08
2025-01-31 15:30:10,15.0,0.1282270704396069,-17.09
2025-01-31 15:30:10,15.0,0.12882065074518323,-17.11
2025-01-31 15:30:10,15.0,0.1282270704396069,-17.14
2025-01-31 15:30:10,15.0,0.12882065074518323,-17.09
2025-01-31 15:30:11,15.0,0.1282270704396069,-17.12
2025-01-31 15:30:11,15.0,0.1282270704396069,-17.12
2025-01-31 15:30:11,15.0,0.12882065074518323,-17.12
2025-01-31 15:30:11,15.0,0.12882065074518323,-17.12
2025-01-31 15:30:11,15.0,0.1282270704396069,-17.12
2025-01-31 15:30:13,16.0,0.13178855227306485,-17.12
2025-01-31 15:30:13,16.0,0.13238213257864118,-17.15
2025-01-31 15:30:13,16.0,0.13238213257864118,-17.11
2025-01-31 15:30:13,16.0,0.13238213257864118,-17.11
2025-01-31 15:30:13,16.0,0.13238213257864118,-17.11
2025-01-31 15:30:14,16.0,0.13238213257864118,-17.12
2025-01-31 15:30:14,16.0,0.1329757128842175,-17.12
2025-01-31 15:30:14,16.0,0.1329757128842175,-17.12
2025-01-31 15:30:15,16.0,0.13238213257864118,-17.09
2025-01-31 15:30:15,16.0,0.13238213257864118,-17.15
2025-01-31 15:30:15,16.0,0.13238213257864118,-17.09
2025-01-31 15:30:15,16.0,0.1329757128842175,-17.09
2025-01-31 15:30:15,16.0,0.13356929318979383,-17.12
2025-01-31 15:30:16,16.0,0.1329757128842175,-17.11
2025-01-31 15:30:16,16.0,0.1329757128842175,-17.06
2025-01-31 15:30:16,16.0,0.1329757128842175,-17.18
2025-01-31 15:30:16,16.0,0.1329757128842175,-17.04
2025-01-31 15:30:17,16.0,0.13356929318979383,-17.09
2025-01-31 15:30:17,16.0,0.13356929318979383,-17.09
2025-01-31 15:30:17,16.0,0.13238213257864118,-17.12
2025-01-31 15:30:17,16.0,0.13356929318979383,-17.12
2025-01-31 15:30:17,16.0,0.13356929318979383,-17.11
2025-01-31 15:30:18,16.0,0.1329757128842175,-17.06
2025-01-31 15:30:18,16.0,0.1329757128842175,-17.11
2025-01-31 15:30:18,16.0,0.1329757128842175,-17.08
2025-01-31 15:30:18,16.0,0.1329757128842175,-17.14
2025-01-31 15:30:19,16.0,0.1329757128842175,-17.09
2025-01-31 15:30:19,16.0,0.13356929318979383,-17.05
2025-01-31 15:30:19,16.0,0.13356929318979383,-17.09
2025-01-31 15:30:19,16.0,0.1329757128842175,-17.06
2025-01-31 15:30:20,16.0,0.1329757128842175,-17.06
2025-01-31 15:30:20,16.0,0.13416287349537015,-17.06
2025-01-31 15:30:20,16.0,0.1329757128842175,-17.14
2025-01-31 15:30:20,16.0,0.13356929318979383,-17.12
2025-01-31 15:30:21,16.0,0.13356929318979383,-17.09
2025-01-31 15:30:21,16.0,0.13416287349537015,-17.09
2025-01-31 15:30:21,16.0,0.13356929318979383,-17.08
2025-01-31 15:30:21,16.0,0.13356929318979383,-17.06
2025-01-31 15:30:21,16.0,0.13356929318979383,-17.09
2025-01-31 15:30:22,16.0,0.13416287349537015,-17.05
2025-01-31 15:30:22,16.0,0.13356929318979383,-17.19
2025-01-31 15:30:22,16.0,0.1329757128842175,-17.08
2025-01-31 15:30:22,16.0,0.13238213257864118,-17.14
2025-01-31 15:30:23,16.0,0.13238213257864118,-17.14
2025-01-31 15:30:23,16.0,0.1329757128842175,-17.14
2025-01-31 15:30:23,16.0,0.1329757128842175,-17.06
2025-01-31 15:30:23,16.0,0.1329757128842175,-17.09
2025-01-31 15:30:23,16.0,0.1329757128842175,-17.15
2025-01-31 15:30:24,16.0,0.13238213257864118,-17.12
2025-01-31 15:30:24,16.0,0.13238213257864118,-17.06
2025-01-31 15:30:24,16.0,0.1329757128842175,-17.14
2025-01-31 15:30:24,16.0,0.13356929318979383,-17.06
2025-01-31 15:30:24,16.0,0.13238213257864118,-17.09
2025-01-31 15:30:25,16.0,0.13178855227306485,-17.12
2025-01-31 15:30:25,16.0,0.13178855227306485,-17.09
2025-01-31 15:30:25,16.0,0.13238213257864118,-17.15
2025-01-31 15:30:26,16.0,0.13238213257864118,-17.09
2025-01-31 15:30:26,16.0,0.13178855227306485,-17.09
2025-01-31 15:30:26,16.0,0.13119497196748853,-17.12
2025-01-31 15:30:26,16.0,0.13178855227306485,-17.11
